Date,ActivePower,ReactivePower,Voltage,Kitchen,Laundry,HVAC
2009-05-06,1349.902,146.37800000000001,240.8967152777778,1038,1797,9058
2009-05-07,1012.648,135.008,241.1735138888889,0,374,7992
2009-05-08,1857.156,154.882,240.8248125,2226,848,15426
2009-05-09,1261.352,182.984,241.57422916666667,2090,382,6605
2009-05-10,1966.552,204.898,241.0718763029882,4300,6670,8692
2009-05-11,1517.176,158.44,240.25132638888888,1035,457,11009
2009-05-12,1625.956,150.022,240.3767777777778,0,2713,11335
2009-05-13,1246.398,171.566,240.63597916666666,1419,553,7127
2009-05-14,1606.984,151.91,240.05952083333332,0,4065,11499
2009-05-15,1422.226,140.546,240.95720138888888,1382,494,12195
2009-05-16,2007.378,186.502,239.98875694444445,1705,4820,12265
2009-05-17,1543.764,226.46,240.30072916666666,2555,1926,7168
2009-05-18,1209.906,154.56,240.95867361111112,763,374,8971
2009-05-19,1617.344,188.884,240.9929375,3253,792,10981
2009-05-20,1307.162,182.382,241.31970833333332,1061,1889,9470
2009-05-21,1575.15,212.396,241.01910416666666,1553,1278,12563
2009-05-22,1074.806,237.242,241.96653472222224,982,1207,8078
2009-05-23,1530.598,193.25,240.56841666666668,480,1844,12579
2009-05-24,1287.786,177.2,242.0179652777778,45,446,10256
2009-05-25,1354.096,183.162,238.4309027777778,920,966,9930
2009-05-26,1337.674,126.172,231.78053583855254,1191,860,10100
2009-05-27,1544.292,124.902,231.14297222222223,1052,2355,11076
2009-05-28,1179.736,128.786,233.70236111111112,1502,421,9049
2009-05-29,1242.846,147.15,241.5587013888889,1005,434,10112
2009-05-30,1659.106,233.688,241.1634097222222,2787,1707,11557
2009-05-31,956.89,200.616,241.45614583333332,1466,458,5720
2009-06-01,1443.26,229.876,241.334125,2789,461,11361
2009-06-02,1090.638,223.696,241.6302986111111,0,506,7892
2009-06-03,1356.578,200.926,240.40592361111112,940,1370,11577
2009-06-04,1035.66,164.662,240.0102013888889,1906,455,6905
2009-06-05,1230.36,156.95,239.86320833333335,0,456,12515
2009-06-06,1475.45,233.496,240.5818402777778,1769,2732,10611
2009-06-07,1207.392,218.93,241.0185625,2077,1641,6034
2009-06-08,1178.776,129.36,240.06472916666667,1024,432,8551
2009-06-09,1332.85,154.396,240.9235138888889,1000,414,10695
2009-06-10,1602.996,159.208,240.71608333333333,1032,4745,9889
2009-06-11,1300.65,159.932,241.17605555555556,0,472,10610
2009-06-12,1101.732,152.704,240.93734027777776,1009,460,7137
2009-06-13,14.218,3.918,243.85266666666666,0,5,79
2009-06-14,0,0,NaN,0,0,0
2009-06-15,771.908,153.828,240.68143147208121,916,348,5662
2009-06-16,1508.792,212.188,240.83118055555556,2983,1221,13691
2009-06-17,988.016,192.86,241.29550694444444,975,611,7193
2009-06-18,1165.7,165.954,241.2962222222222,0,461,11223
2009-06-19,1086.866,164.26,241.31758333333335,969,475,7737
2009-06-20,1107.1,179.056,241.48458333333335,0,2657,9159
2009-06-21,855.142,161.526,241.28675694444445,1039,412,6002
2009-06-22,1094.098,162.124,241.20229166666667,0,449,11148
2009-06-23,1039.214,163.872,241.2132638888889,1010,1261,8186
2009-06-24,1534.874,194.322,240.53718055555555,3059,1239,14275
2009-06-25,771.362,183.966,241.17795138888889,0,495,6224
2009-06-26,1277.322,238.86599999999999,240.54077083333334,1826,538,9952
2009-06-27,1709.052,271.624,241.81414583333333,2663,2432,13468
2009-06-28,1059.394,277.824,241.83843055555556,0,1421,6742
2009-06-29,1010.134,236.026,241.8938263888889,1794,598,6462
2009-06-30,1192.446,283.15,241.94360416666666,582,1034,8989
2009-07-01,1218.342,265.742,241.8092986111111,989,590,9747
2009-07-02,1242.578,276.318,241.96674305555555,637,603,8032
2009-07-03,864.148,245.996,241.92334722222222,856,642,7371
2009-07-04,1238.568,373.902,241.14746527777777,2084,2329,6791
2009-07-05,1410.736,383.148,241.4445763888889,3215,1438,8014
2009-07-06,954.26,270.972,241.76347222222222,429,755,7142
2009-07-07,1110.136,256.638,241.64100694444446,1292,3619,5704
2009-07-08,1234.4,221.196,241.60375,0,3514,9308
2009-07-09,846.252,194.65200000000002,242.591125,0,656,4783
2009-07-10,1187.118,217.23,242.2466643454039,988,2624,7492
2009-07-11,993.968,249.472,242.21479166666666,981,683,7756
2009-07-12,513.478,191.48,242.3049375,0,589,4060
2009-07-13,496.746,196.526,242.5475138888889,0,594,3881
2009-07-14,911.43,266.574,242.20538888888888,2303,618,6155
2009-07-15,718.074,189.692,241.92689583333333,878,932,5820
2009-07-16,599.554,259.326,242.11697916666665,0,1724,3902
2009-07-17,731.808,179.13400000000001,241.59461805555554,0,626,6670
2009-07-18,966.41,218.338,242.00627777777777,0,663,5389
2009-07-19,1203.644,259.25,242.04660416666667,0,598,5058
2009-07-20,662.486,217.864,241.84186111111111,914,784,4948
2009-07-21,813.762,266.7,242.522875,0,981,7795
2009-07-22,739.532,238.48,242.07941666666667,0,681,3965
2009-07-23,1030,218.91,241.94331944444446,926,622,9064
2009-07-24,561.738,208.536,241.7508263888889,0,630,4128
2009-07-25,536.688,195.46,242.09706944444446,0,577,3716
2009-07-26,543.016,239.798,242.65740277777778,0,1019,3799
2009-07-27,688.566,321.95,242.52809027777778,0,2062,5202
2009-07-28,902.85,252.766,242.22140972222223,0,4899,4353
2009-07-29,902,185.468,241.50047222222221,869,749,7549
2009-07-30,792.326,198.206,242.4390138888889,0,2304,4040
2009-07-31,975.83,228.246,241.8710625,865,3423,6302
2009-08-01,706.966,242.662,241.50300694444445,0,844,6248
2009-08-02,489.724,205.492,240.9415972222222,0,637,3539
2009-08-03,500.298,197.3,241.92006944444444,0,605,3811
2009-08-04,508.892,196.38,242.2764861111111,0,607,3871
2009-08-05,518.652,207.894,242.3075763888889,0,620,4042
2009-08-06,532.672,214.786,241.22875,0,659,4193
2009-08-07,539.296,221.29,241.35779861111112,0,668,4232
2009-08-08,526.472,214.068,241.72709722222223,0,646,4093
2009-08-09,998.234,284.326,242.04941666666667,1984,2380,5154
2009-08-10,1069.358,298.248,241.0285,0,3719,6012
2009-08-11,950.954,307.45,241.84149305555556,857,1467,6577
2009-08-12,824.436,272.552,241.8082777777778,912,689,4991
2009-08-13,606.842,113.586,240.94590163934427,1215,3702,1709
2009-08-14,748.676,241.328,241.17957638888888,429,850,4647
2009-08-15,1514.062,384.762,240.89634722222223,3437,1852,8922
2009-08-16,1217.712,409.052,240.52084722222222,1604,1094,5691
2009-08-17,785.908,251.462,241.22044444444444,1,813,6261
2009-08-18,1080.598,246.724,240.8264861111111,2306,1440,6324
2009-08-19,880.742,262.99399999999997,241.54156944444443,896,812,6044
2009-08-20,775.722,260.89,241.08561805555556,0,883,6138
2009-08-21,1161.746,262.362,240.61175694444444,3043,887,7527
2009-08-22,1548.738,417.834,241.1232361111111,4544,3203,8549
2009-08-23,1066.708,371.828,241.55547222222222,949,819,6994
2009-08-24,1252.254,285.104,241.06553472222222,2279,737,8247
2009-08-25,943.61,276.826,241.50986111111112,1140,755,6291
2009-08-26,1136.546,269.214,241.77745833333333,2131,1516,7860
2009-08-27,749.466,251.206,241.638125,0,664,4283
2009-08-28,1118.842,246.89000000000001,240.8744375,1778,1125,7485
2009-08-29,1388.414,315.52,240.9753263888889,905,1483,11707
2009-08-30,1668.342,294.084,241.08125694444445,2653,1363,10648
2009-08-31,1265.522,219.318,238.74290277777777,960,678,9974
2009-09-01,980.536,217.072,241.22110416666666,0,697,6073
2009-09-02,1222.814,207.858,241.81777083333333,947,659,9921
2009-09-03,1251.188,213.438,241.33006944444443,3319,3099,5011
2009-09-04,1024.388,181.064,242.012875,0,636,8095
2009-09-05,1513.866,270.068,240.86027777777778,2988,2248,10433
2009-09-06,1228.63,220.532,241.86031944444446,995,588,9031
2009-09-07,1221.458,201.492,241.71161805555556,2196,577,8299
2009-09-08,1086.254,200.204,241.35160416666668,1002,577,8533
2009-09-09,1521.344,223.572,241.30850694444445,964,3832,10671
2009-09-10,1112.354,202.392,241.2289513888889,928,600,6508
2009-09-11,1214.146,183.37800000000001,241.14999305555557,0,631,11693
2009-09-12,2064.358,325.196,240.7070486111111,9583,1202,12601
2009-09-13,1570.302,271.192,240.24999305072967,4146,612,10170
2009-09-14,1574.858,239.666,241.47695833333333,2843,603,9091
2009-09-15,1456.806,184.276,240.99238194444445,1769,560,8644
2009-09-16,1743.162,197.746,240.23129166666666,1035,3470,13384
2009-09-17,1223.426,167.282,241.36065277777777,0,563,9710
2009-09-18,1374.032,169.212,241.0992013888889,1993,652,9151
2009-09-19,2135.71,263.492,240.3540138888889,1607,4050,14845
2009-09-20,2035.328,295.694,241.29544444444446,4532,2466,11935
2009-09-21,1417.868,214.166,241.2526875,921,604,10844
2009-09-22,1246.536,207.256,241.1820277777778,937,597,8502
2009-09-23,1636.61,235.964,240.74660416666666,2085,978,12884
2009-09-24,1426.258,224.076,240.38723611111112,1051,621,10374
2009-09-25,1161.016,207.89600000000002,241.42292361111112,0,594,9694
2009-09-26,1556.254,288.042,241.17850694444445,1943,571,14581
2009-09-27,1410.472,230.484,241.22180555555556,1817,4571,8554
2009-09-28,1299.456,193.198,241.72634027777778,0,603,10797
2009-09-29,1146.398,199.87800000000001,240.8973472222222,1031,603,7322
2009-09-30,1772.736,212.276,240.75700278164118,970,8080,9196
2009-10-01,1287.252,185.416,241.52952083333332,950,602,9433
2009-10-02,1152.668,183.156,240.75888194444445,0,570,10142
2009-10-03,1716.74,255.39600000000002,240.63635416666668,3644,920,14480
2009-10-04,1621.106,225.21,240.6988611111111,3189,3499,8980
2009-10-05,1275.522,161.54,241.22052083333332,984,542,7983
2009-10-06,1428.448,179.276,241.18004861111112,1,543,8806
2009-10-07,1821.834,207.422,241.21195833333334,734,4334,9908
2009-10-08,1577.166,186.614,241.06977777777777,2091,619,11568
2009-10-09,1351.862,188.418,240.81015277777777,0,559,10718
2009-10-10,2012.756,255.622,239.76139583333332,4510,570,14811
2009-10-11,1938.284,268.614,240.64904794996525,4111,6454,8648
2009-10-12,1351.604,157.714,240.22382638888888,997,515,9420
2009-10-13,1449.1,165.392,240.24728472222222,983,530,9530
2009-10-14,1711.224,175.09,239.75946527777776,2001,3131,10013
2009-10-15,1489.9759999999999,139.632,241.12213194444445,1629,463,9641
2009-10-16,1516.86,145.38400000000001,240.246,0,482,11136
2009-10-17,2742.08,261.152,238.8905625,5490,4364,18326
2009-10-18,1556.164,142.644,240.75084027777777,712,499,11144
2009-10-19,1369.108,134.358,242.26024305555555,1104,457,8227
2009-10-20,1722.808,151.558,242.52750694444444,760,450,11005
2009-10-21,1969.506,192.17,242.3070138888889,2031,5916,8569
2009-10-22,1399.71,155.85,242.41395833333334,0,492,11074
2009-10-23,1757.45,196.704,241.09628472222224,3180,495,11696
2009-10-24,2614.408,218.464,239.8931875,6202,518,15941
2009-10-25,2406.536,243.182,239.9255486111111,3010,6181,13691
2009-10-26,1112.344,160.216,241.53043055555557,475,468,5788
2009-10-27,1116.756,173.798,241.2427638888889,579,449,8367
2009-10-28,1268.708,164.972,241.4081527777778,1044,463,9318
2009-10-29,1981.44,251.842,240.3468611111111,765,4125,5677
2009-10-30,1493.358,168.534,241.48033333333333,1779,2005,8828
2009-10-31,1875.942,171.058,240.5190625,1773,2514,14637
2009-11-01,1843.168,221.902,240.92416666666668,1970,470,12215
2009-11-02,1504.2259999999999,170.082,241.28460416666667,1881,471,7490
2009-11-03,2266.688,241.762,241.14193055555555,2009,3951,9025
2009-11-04,1801.8,172.428,242.07813194444444,1075,4008,12246
2009-11-05,1560.466,159.064,241.6652777777778,1105,532,9868
2009-11-06,1390.45,169.354,242.56815972222222,0,442,11326
2009-11-07,1557.176,197.68,241.87858333333332,2187,408,10014
2009-11-08,2508.002,226.688,243.25039583333333,4941,2075,14871
2009-11-09,1404.752,177.874,243.5773592772759,1125,430,7621
2009-11-10,1606.184,167.302,242.50097916666667,1118,432,11788
2009-11-11,2040.48,223.068,242.37135416666666,2338,5105,11214
2009-11-12,1463.066,153.198,242.2066736111111,1486,429,9403
2009-11-13,1532.926,156.932,241.23570833333332,1856,407,9178
2009-11-14,2560.456,245.848,240.22240277777777,4169,2411,18868
2009-11-15,1967.308,211.148,240.32536805555554,991,5278,9446
2009-11-16,1514.468,157.194,241.884875,2021,545,9354
2009-11-17,1708.294,167.628,242.66059722222224,0,453,11616
2009-11-18,2639.174,203.88,241.29666666666665,6012,7655,13787
2009-11-19,1474.848,149.054,242.97506944444444,0,481,10936
2009-11-20,1961.016,146.026,241.58236805555555,843,407,12816
2009-11-21,2496.856,211.304,240.62086805555555,5694,1997,12553
2009-11-22,2450.976,222.638,241.0777013888889,6774,411,16097
2009-11-23,1471.122,148.338,242.7427152777778,0,402,8230
2009-11-24,2128.856,153.82,241.9765277777778,2491,4579,9086
2009-11-25,1980.13,175.476,241.17878472222222,745,5083,10596
2009-11-26,1599.626,141.542,242.64346527777778,2262,407,10069
2009-11-27,1380.026,133.052,241.85881944444444,0,396,11599
2009-11-28,1858.95,225.218,241.59645138888888,3199,386,14350
2009-11-29,1650.962,191.056,243.30872222222223,1073,3061,7828
2009-11-30,1745.19,153.382,243.76430555555555,1080,361,12039
2009-12-01,1756.378,141.874,242.63315277777778,0,354,10821
2009-12-02,2345.668,170.23,241.6693125,1143,7052,12851
2009-12-03,1479.688,145.222,243.28409722222221,1039,402,9906
2009-12-04,1711.294,183.222,243.3857013888889,1158,352,9134
2009-12-05,2351.762,274.112,241.29875694444445,3822,351,13324
2009-12-06,2378.288,291.892,241.26927083333334,2850,4175,12420
2009-12-07,1742.638,165.088,242.54359722222222,1132,358,10291
2009-12-08,2006.884,179.192,243.73107638888888,1108,350,15376
2009-12-09,1802.356,187.594,242.40731944444445,2054,3355,7971
2009-12-10,2054.286,223.124,241.78199582753825,2823,349,15399
2009-12-11,1784.462,219.624,244.29111805555556,1546,385,11251
2009-12-12,1816.38,248.73,244.93895138888888,1087,4120,8198
2009-12-13,2138.814,222.19,244.49759722222223,3984,417,13178
2009-12-14,1794.862,151.982,246.1488125,1090,2280,10742
2009-12-15,1940.116,162.344,246.04318055555555,1111,392,14084
2009-12-16,1394.874,154.43,247.21586805555555,1143,2943,8104
2009-12-17,1717.182,148.97,246.89413194444444,0,308,14395
2009-12-18,1744.706,160.418,246.59485416666666,1195,304,11466
2009-12-19,2204.334,137.608,245.93454166666666,1165,2662,13681
2009-12-20,1144.166,122.1,247.43500694444444,1237,313,7795
2009-12-21,2034.966,171.948,246.40921527777778,3293,282,11473
2009-12-22,1888.022,153.362,245.7384375,0,285,15829
2009-12-23,1455.2,135.416,246.87896527777778,1143,284,11205
2009-12-24,2905.894,203.66,245.83511805555557,5184,5575,15198
2009-12-25,2127.648,192.384,243.5882986111111,3371,3895,14288
2009-12-26,2183.618,160.88400000000001,242.46571527777778,1186,4294,16047
2009-12-27,2195.4519999999998,207.16400000000002,242.66604166666667,4218,318,12450
2009-12-28,2094.098,181.668,243.7776111111111,2175,2063,14934
2009-12-29,2047.968,242.05,243.1830138888889,1260,346,10205
2009-12-30,2451.11,266.794,241.05222916666668,5284,4539,12484
2009-12-31,2211.892,186.612,240.95881944444446,0,387,19409
2010-01-01,1224.252,165.336,242.56572222222223,2304,327,3558
2010-01-02,1308.836,199.416,244.6771785962474,801,298,6424
2010-01-03,2083.454,191.61,243.7445277777778,3842,4920,10074
2010-01-04,1604.132,156.404,245.69911805555554,0,292,10812
2010-01-05,2219.78,148.936,244.52103472222223,1785,293,16468
2010-01-06,1777.18,152.08,245.2348125,1731,3256,11359
2010-01-07,1769.442,115.024,244.9085625,1198,255,12936
2010-01-08,1797.208,159.78,244.4048125,0,994,12531
2010-01-09,2336.9,199.4,243.8697361111111,2781,4855,14734
2010-01-10,2508.466,227.17000000000002,243.84061805555555,3564,2032,14108
2010-01-11,1518.684,156.206,246.0691111111111,1251,340,10279
2010-01-12,1282.538,132.324,244.25122060470324,552,3489,9569
2010-01-13,0,0,NaN,0,0,0
2010-01-14,618.488,70.262,243.58436241610738,1890,84,1893
2010-01-15,2196.76,218.29,243.72576388888888,1957,2952,13546
2010-01-16,2150.112,242.518,243.0452361111111,2605,2415,13652
2010-01-17,1906.556,188.986,242.54300694444444,1992,298,15044
2010-01-18,1881.098,191.772,243.63636805555555,617,295,12981
2010-01-19,2433.508,161.754,243.02311111111112,2044,653,19311
2010-01-20,2351.728,199.86,242.7604375,2317,3341,14563
2010-01-21,2137.8559999999998,185.42,242.95125,894,449,16451
2010-01-22,1790.626,156.858,241.8501736111111,699,352,14512
2010-01-23,2608.51,260.356,240.82836692147325,3154,4086,16021
2010-01-24,2269.42,175.238,241.74617361111112,3496,2760,11046
2010-01-25,1930.51,147.674,242.8986111111111,1368,455,16136
2010-01-26,2067.564,130.93,243.33947916666668,526,395,16243
2010-01-27,2760.902,148.762,241.98610416666668,2044,6403,18154
2010-01-28,2110.234,158.52,243.24903472222223,2032,504,14987
2010-01-29,2092.99,147.674,243.63280555555556,1488,851,18061
2010-01-30,2842.728,235.996,242.07939583333334,3240,7544,17891
2010-01-31,1799.196,171.516,243.4026388888889,1715,1380,12569
2010-02-01,1693.778,124.784,243.63174305555555,1111,367,14623
2010-02-02,2157.432,131.168,243.33281944444445,0,382,21536
2010-02-03,2903.014,183.692,242.3880763888889,2234,8423,21130
2010-02-04,2316.27,141.848,242.10079166666668,1074,532,23743
2010-02-05,2098.892,142.978,241.9412638888889,902,474,18008
2010-02-06,2712.986,296.614,241.09206944444443,4324,2209,17857
2010-02-07,1625.708,162.466,242.6844722222222,2736,3837,5546
2010-02-08,2582.238,139.75,241.99677777777777,1161,431,19764
2010-02-09,2420.932,139.712,243.15036805555556,1214,410,19769
2010-02-10,1944.542,141.622,242.45006254343295,1219,2976,12214
2010-02-11,1369.768,124.15,244.51238194444446,0,330,9916
2010-02-12,1892.998,132.282,243.62629166666667,1241,312,15211
2010-02-13,2351.556,144.794,242.88909027777777,1838,5292,18710
2010-02-14,1686.698,124.61,243.14353022932593,1223,318,13190
2010-02-15,2097.132,131.27,243.44677777777778,3468,332,16065
2010-02-16,1797.756,119.606,243.7537638888889,1945,317,12820
2010-02-17,2054.56,119.56,242.34681944444444,2294,6636,10101
2010-02-18,1761.156,140,243.58819444444444,965,385,14884
2010-02-19,1953.572,135.15,241.7074027777778,2124,397,14543
2010-02-20,1983.728,151.248,241.78896527777778,3748,382,14470
2010-02-21,2740.314,167.458,240.625375,5905,8142,17083
2010-02-22,1474.036,160.624,240.57949305555556,1393,2167,10159
2010-02-23,1461.28,168.058,241.98468055555554,0,3001,8806
2010-02-24,1914.278,150.12800000000001,241.4657986111111,2260,1682,14315
2010-02-25,1880.204,130.87800000000001,240.98316666666668,0,474,15120
2010-02-26,2120.156,139.31,240.42563194444443,1146,2454,14821
2010-02-27,1765.056,152.39000000000001,241.54445833333332,3743,441,14358
2010-02-28,711.666,134.068,242.56746527777779,0,487,2952
2010-03-01,1298.728,130.076,241.8227777777778,1785,471,7115
2010-03-02,766.9060000000001,136.396,241.75205555555556,0,424,3605
2010-03-03,935.834,120.934,241.2114375,0,425,7221
2010-03-04,682.88,125.954,242.99229166666666,0,436,2928
2010-03-05,1133.726,135.416,243.4863125,1108,351,5918
2010-03-06,794.712,139.558,243.03125694444444,0,419,3970
2010-03-07,1372.472,133.948,243.55174305555556,0,4674,3679
2010-03-08,2557.098,252.338,243.77458333333334,4214,7645,15971
2010-03-09,1760.112,168.078,243.5275,846,397,10893
2010-03-10,1822.632,130.298,243.56579166666666,1167,375,14916
2010-03-11,1951.09,152.388,242.68144444444445,2071,320,15706
2010-03-12,1645.424,148.71,243.01353472222223,1691,411,14076
2010-03-13,2383.0099999999998,265.362,241.9969375,2848,5534,17973
2010-03-14,1566.714,200.632,241.9863125,3464,918,7101
2010-03-15,1791.85,164.312,242.29575,778,436,15053
2010-03-16,1542.65,167.736,241.54007638888888,0,457,10083
2010-03-17,2009.1299999999999,185.748,241.64133333333334,1136,5851,13105
2010-03-18,1562.682,166.214,241.50226388888888,1147,570,10845
2010-03-19,1663.384,189.478,241.42446527777778,0,596,12591
2010-03-20,131.732,23.228,242.4692672413793,0,25,969
2010-03-21,917.282,86.87,240.42360708534622,1670,2807,3680
2010-03-22,1618.59,171.556,241.35879166666666,1142,557,13859
2010-03-23,1822.162,186.63400000000001,241.1662986111111,2892,1153,13107
2010-03-24,1994.752,209.558,240.72467361111111,1075,5832,12817
2010-03-25,1679.884,186.758,242.26515277777779,0,611,13797
2010-03-26,1651.284,205.882,241.50402777777776,1078,682,12547
2010-03-27,1847.97,195.092,240.41256944444444,1067,3080,12483
2010-03-28,1798.214,260.428,241.37355555555555,1083,7895,7118
2010-03-29,1622.738,207.082,241.52158333333333,0,636,15420
2010-03-30,1906.454,280.718,241.08461805555555,1760,571,13765
2010-03-31,1923.802,201.578,240.1941736111111,1067,6313,12041
2010-04-01,1687.44,144.464,241.75415972222223,1780,517,14393
2010-04-02,1648.622,152.906,242.77352083333332,0,483,13074
2010-04-03,1805.278,206.65,243.24993055555555,1778,648,17694
2010-04-04,1690.388,238.976,241.74743055555555,1097,831,12687
2010-04-05,1118.82,165.42,243.65514583333334,1755,1436,5503
2010-04-06,1825.852,170.614,242.74411111111112,1154,613,12476
2010-04-07,1596.982,184.526,241.83122916666667,1077,3440,11362
2010-04-08,1649.22,165.142,241.99483333333333,145,669,13322
2010-04-09,1233.35,162.482,242.58288194444444,1088,566,10595
2010-04-10,1190.208,179.52,241.28286111111112,1044,960,8933
2010-04-11,1602.81,175.008,241.4922724113968,5499,554,8850
2010-04-12,1439.426,157.73,242.00644444444444,660,611,11949
2010-04-13,1512.704,171.14,241.735125,1097,646,13033
2010-04-14,1660.364,179.198,241.3756111111111,1132,5871,9194
2010-04-15,1872.178,167.336,240.8521875,2526,658,15667
2010-04-16,1562.062,170.38,241.99183333333335,2837,592,12623
2010-04-17,1557.712,149.862,241.30517361111112,553,3124,12571
2010-04-18,1476.106,148.232,240.68122916666667,1104,618,12550
2010-04-19,1708.594,166.404,241.25981944444445,1230,4255,13474
2010-04-20,1833.628,175.902,240.77725,1388,719,16668
2010-04-21,1579.914,158.406,241.93004166666665,0,635,12902
2010-04-22,1460.904,186.65,240.74602083333335,1062,653,12492
2010-04-23,1180.536,177.164,241.61291666666668,0,623,10981
2010-04-24,1518.418,306.838,241.51611805555555,4445,1483,8223
2010-04-25,1542.742,238.99,240.66157638888888,0,2350,7595
2010-04-26,1082.716,166.42,241.23138194444445,1038,460,7635
2010-04-27,1250.94,162.28,242.07596527777778,0,545,8539
2010-04-28,867.858,182.684,242.5198263888889,0,578,6035
2010-04-29,1103.724,173.714,242.2791736111111,12,679,8102
2010-04-30,1118.628,208.394,241.8176736111111,2695,659,6969
2010-05-01,1320.158,192.524,240.64716666666666,1984,4885,6751
2010-05-02,2187.91,233.98,240.38825,1858,7966,14454
2010-05-03,1411.302,153.192,237.18724305555557,980,534,11825
2010-05-04,1516.96,154.24,236.03702777777778,0,1018,12007
2010-05-05,1805.308,129.2,236.10560416666667,2969,2194,12183
2010-05-06,1299.25,118.704,235.9891111111111,0,301,10280
2010-05-07,1644.004,145.164,237.49589583333332,1053,332,13602
2010-05-08,1533.422,173.222,241.89702083333333,3569,2435,10158
2010-05-09,1566.51,205.384,241.4013263888889,2888,2636,9945
2010-05-10,1467.892,144.298,240.99840972222222,0,403,12893
2010-05-11,1571.368,152.3,242.3830763888889,1156,345,11418
2010-05-12,2035.418,159.798,241.716625,1036,4434,16362
2010-05-13,1552.496,153.884,242.95948575399584,2123,1477,10527
2010-05-14,1722.146,159.884,242.06722916666666,1045,334,16764
2010-05-15,1944.772,232.944,242.10271527777778,3347,336,13670
2010-05-16,2100.426,164.382,240.97365277777777,3361,3922,11888
2010-05-17,1628.182,147.376,241.36027083333335,1014,367,15344
2010-05-18,1421.184,149.652,241.520875,0,370,11677
2010-05-19,1426.752,151.254,241.60104166666667,2122,659,9864
2010-05-20,1153.898,139.14,242.4507847222222,0,369,10101
2010-05-21,1294.396,167.694,241.7590486111111,1073,381,10113
2010-05-22,2095.772,212.698,239.55310416666666,2278,2441,17454
2010-05-23,1487.556,253.1,240.69034722222221,864,416,9541
2010-05-24,1341.332,228.04,241.03509722222222,1875,2467,7746
2010-05-25,1198.626,203.866,240.26304861111112,474,451,10439
2010-05-26,1387.884,241.61,239.54319444444445,914,4500,8530
2010-05-27,1323.342,195.836,239.92095138888888,932,443,10669
2010-05-28,1398.164,162.47,240.0395763888889,1020,413,11616
2010-05-29,2049.808,205.612,240.20170833333333,4057,400,16635
2010-05-30,1665.7,176.892,240.46701388888889,2405,2976,9708
2010-05-31,1340.462,145.874,240.69020833333335,1710,2171,10461
2010-06-01,1268.964,136.97,240.5402777777778,970,400,11858
2010-06-02,980.898,129.238,240.33645833333333,0,656,8454
2010-06-03,1394.186,164.036,240.24450694444445,2916,451,12304
2010-06-04,1420.554,185.244,240.27963888888888,1695,397,12517
2010-06-05,2009.644,293.99,241.10038194444445,10932,1253,12223
2010-06-06,1746.792,291.186,241.42161805555554,7609,574,11365
2010-06-07,1012.082,184.11,242.3310486111111,1821,488,6737
2010-06-08,1362.034,198.334,241.07685416666666,1513,821,11374
2010-06-09,1534.682,182.534,241.18673611111112,2774,4269,8255
2010-06-10,1215.19,173.226,241.69444444444446,0,474,10870
2010-06-11,1470.672,218.57,241.45329166666667,3439,468,11728
2010-06-12,1973.108,271.672,240.35382904794997,2705,3657,16184
2010-06-13,1674.356,253.716,241.20292361111112,4922,2516,9096
2010-06-14,1217.984,178.64,241.61683333333335,958,473,10336
2010-06-15,1223.966,179.096,240.9032986111111,0,488,10144
2010-06-16,1768.092,183.078,240.75138194444443,1875,4999,10336
2010-06-17,1028.018,168.268,240.42709027777778,0,488,8510
2010-06-18,1332.316,171.418,240.52340972222223,977,454,11977
2010-06-19,1416.22,210.808,241.7036388888889,2385,1803,9554
2010-06-20,1672.55,144.08,240.30783333333332,1021,4195,12337
2010-06-21,1660.89,169.68,240.95399305555554,3824,3525,11179
2010-06-22,1520.588,209.434,240.68492361111112,968,6176,9230
2010-06-23,1442.064,296.48199999999997,239.99858333333333,5740,1500,10188
2010-06-24,1095.78,230.782,240.8094861111111,973,883,8090
2010-06-25,1099.438,218.734,240.5305486111111,0,689,10466
2010-06-26,981.62,294.49,241.4948611111111,921,1221,7939
2010-06-27,1139.964,304.71,239.94747916666665,2665,764,7690
2010-06-28,1471.34,280.888,240.42901388888887,0,809,12516
2010-06-29,1367.296,322.716,240.33977762334956,1746,1978,8263
2010-06-30,1384.136,238.588,240.61095833333334,398,806,5214
2010-07-01,1349.002,288.452,239.31421527777778,877,921,7438
2010-07-02,1140.928,297.298,239.63011805555556,822,932,6337
2010-07-03,1120.074,314.906,241.33627777777778,0,968,6151
2010-07-04,1538.088,280.146,240.33446527777778,860,804,6597
2010-07-05,1113.99,233.846,241.1825625,841,837,6913
2010-07-06,1005.934,192.292,240.5297013888889,0,771,8451
2010-07-07,834.788,209.536,240.6574513888889,879,760,5762
2010-07-08,1212.652,246.894,240.304125,857,1350,8459
2010-07-09,1083.478,314.074,240.79250694444445,0,625,5356
2010-07-10,1154.504,281.282,240.06252083333334,907,1240,8921
2010-07-11,1193.5720000000001,302.624,239.7739513888889,848,594,7781
2010-07-12,1109.574,285.912,240.21864583333334,1724,646,6444
2010-07-13,1382.114,287.722,240.49479166666666,2273,2826,7894
2010-07-14,1409.472,248.48,240.34191666666666,1064,598,7575
2010-07-15,1633.162,192.324,240.36994440583737,1071,2179,8203
2010-07-16,820.056,196.728,241.1543472222222,0,568,3854
2010-07-17,806.352,181.35,241.18420833333334,0,541,6094
2010-07-18,812.038,169.93,241.4502013888889,0,498,3943
